SEP=;
date_time_utc;date_time_local;core_temperature [C];temp_change_rate [C/h];quality [1(poor) to 4(excellent)];skin_temperature [C];heat_zone;heat_strain_index;heart_rate [bpm]
15.01.2025 20:50:00;16.01.2025 05:50:00;36.29;-0.6;4;35.24;0;;
15.01.2025 20:51:00;16.01.2025 05:51:00;36.28;-0.3;4;35.25;0;;
15.01.2025 20:52:00;16.01.2025 05:52:00;36.28;-0.3;4;35.26;0;;
15.01.2025 20:53:00;16.01.2025 05:53:00;36.27;-0.3;4;35.27;0;;
15.01.2025 20:54:00;16.01.2025 05:54:00;36.27;0;4;35.28;0;;
15.01.2025 20:55:00;16.01.2025 05:55:00;36.27;-0.3;4;35.29;0;;
15.01.2025 20:56:00;16.01.2025 05:56:00;36.26;-0.3;4;35.24;0;;
15.01.2025 20:57:00;16.01.2025 05:57:00;36.26;-0.3;4;35.19;0;;
15.01.2025 20:58:00;16.01.2025 05:58:00;36.26;0;4;35.18;0;;
15.01.2025 20:59:00;16.01.2025 05:59:00;36.26;0;4;35.19;0;;
15.01.2025 21:00:00;16.01.2025 06:00:00;36.25;-0.3;4;35.21;0;;
15.01.2025 21:01:00;16.01.2025 06:01:00;36.25;0;4;35.24;0;;
15.01.2025 21:02:00;16.01.2025 06:02:00;36.25;0;4;35.27;0;;
15.01.2025 21:03:00;16.01.2025 06:03:00;36.25;0;4;35.29;0;;
15.01.2025 21:04:00;16.01.2025 06:04:00;36.25;-0.3;4;35.32;0;;
15.01.2025 21:05:00;16.01.2025 06:05:00;36.25;0;4;35.3;0;;
15.01.2025 21:06:00;16.01.2025 06:06:00;36.25;0;4;35.28;0;;
15.01.2025 21:07:00;16.01.2025 06:07:00;36.25;0;4;35.27;0;;
15.01.2025 21:08:00;16.01.2025 06:08:00;36.25;0;4;35.26;0;;
15.01.2025 21:09:00;16.01.2025 06:09:00;36.24;-0.3;4;35.26;0;;
15.01.2025 21:10:00;16.01.2025 06:10:00;36.24;0;4;35.26;0;;
15.01.2025 21:11:00;16.01.2025 06:11:00;36.24;0;4;35.27;0;;
15.01.2025 21:12:00;16.01.2025 06:12:00;36.24;0;4;35.21;0;;
15.01.2025 21:13:00;16.01.2025 06:13:00;36.24;0;4;35.07;0;;
15.01.2025 21:14:00;16.01.2025 06:14:00;36.25;0.3;4;34.96;0;;
15.01.2025 21:15:00;16.01.2025 06:15:00;36.25;0.3;4;34.88;0;;
15.01.2025 21:16:00;16.01.2025 06:16:00;36.26;0.3;4;34.82;0;;
15.01.2025 21:17:00;16.01.2025 06:17:00;36.26;0.3;4;34.77;0;;
15.01.2025 21:18:00;16.01.2025 06:18:00;36.27;0.3;4;34.73;0;;
15.01.2025 21:19:00;16.01.2025 06:19:00;36.27;0.3;4;34.69;0;;
15.01.2025 21:20:00;16.01.2025 06:20:00;36.28;0.3;4;34.66;0;;
15.01.2025 21:21:00;16.01.2025 06:21:00;36.28;0.3;4;34.61;0;;
15.01.2025 21:22:00;16.01.2025 06:22:00;36.29;0.3;4;34.57;0;;
15.01.2025 21:23:00;16.01.2025 06:23:00;36.29;0.3;4;34.53;0;;
15.01.2025 21:24:00;16.01.2025 06:24:00;36.3;0.3;4;34.5;0;;
15.01.2025 21:25:00;16.01.2025 06:25:00;36.3;0.3;4;34.43;0;;
15.01.2025 21:26:00;16.01.2025 06:26:00;36.31;0.3;4;34.38;0;;
15.01.2025 21:27:00;16.01.2025 06:27:00;36.31;0.3;4;34.33;0;;
15.01.2025 21:28:00;16.01.2025 06:28:00;36.32;0.6;4;34.29;0;;
15.01.2025 21:29:00;16.01.2025 06:29:00;36.33;0.3;4;34.26;0;;
15.01.2025 21:30:00;16.01.2025 06:30:00;36.33;0.3;4;34.23;0;;
15.01.2025 21:31:00;16.01.2025 06:31:00;36.34;0.3;4;34.21;0;;
15.01.2025 21:32:00;16.01.2025 06:32:00;36.34;0.3;4;34.19;0;;
15.01.2025 21:33:00;16.01.2025 06:33:00;36.35;0.3;4;34.17;0;;
